citizen_id,party_voted_past,mvar1,mvar2,mvar3,mvar4,mvar5,mvar6,mvar7,mvar8,mvar9,mvar10,mvar11,mvar12,mvar13,mvar14,mvar15,mvar16,mvar17,mvar18,mvar19,mvar20,mvar21,mvar22,mvar23,mvar24,mvar25,mvar26,mvar27,mvar28,mvar29,mvar30,mvar31,mvar32,mvar33,actual_vote
C59057,Tokugawa,5,7,7,5,5,5,5,7,5,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,1,36-45,0,0,Masters,7,AJV,ACL,Odyssey
C59058,Cosmos,5,5,5,5,17,5,5,5,5,0,0,0,0,0,0,0,5,0,0,0,0,15,0,15,0,3,18-24,0,1,Masters,8,ABX,APH,Odyssey
C59059,Odyssey,5,5,5,24,5,5,5,5,20,0,0,0,3,0,0,0,0,7,0,0,0,0,15,0,0,1,25-35,0,1,Degree,8,AJI,AXZ,Tokugawa
C59060,Ebony,5,7,5,5,5,5,6,5,5,0,0,0,0,0,0,0,0,0,1,0,15,15,0,15,0,3,46-55,1,0,Diploma,7,APH,ACD,Centaur
C59061,Cosmos,21,8,5,7,20,11,5,5,5,5,0,1,0,0,0,0,10,0,0,9,0,0,0,0,0,1,25-35,0,0,Degree,5,AWW,AWW,Cosmos
C59062,Centaur,26,7,5,5,5,20,5,5,5,0,3,0,0,0,0,1,0,0,0,0,6,0,0,0,0,1,18-24,1,0,Diploma,6,ATI,AHS,Centaur
C59063,Cosmos,5,5,5,7,9,5,5,5,7,0,0,0,0,5,0,0,0,0,4,0,0,0,0,15,0,3,36-45,1,0,Diploma,8,AWI,AWI,Odyssey
C59064,Odyssey,8,7,5,13,5,8,7,5,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,15,1,55+,1,1,Degree,5,AXT,AXT,Odyssey
C59065,Cosmos,5,5,7,5,18,5,5,5,5,1,0,0,0,2,0,0,0,0,1,0,0,15,0,15,0,2,25-35,0,0,Degree,8,ATF,AQU,Ebony
C59066,Centaur,9,6,9,5,5,7,5,9,5,1,0,0,0,0,1,0,0,0,0,0,15,0,0,0,15,3,25-35,0,1,Degree,10,AFX,AFX,Cosmos
C59067,Odyssey,5,5,5,10,5,5,5,5,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,15,15,3,36-45,1,1,Degree,6,AUJ,AUJ,Odyssey
C59068,Ebony,5,15,5,5,6,5,10,5,5,0,0,0,0,0,0,0,0,1,0,1,7,0,15,0,0,3,55+,1,1,Masters,6,ARK,ARK,Centaur
C59069,Odyssey,5,8,5,8,5,5,6,5,6,0,0,2,0,0,0,0,1,0,0,0,0,4,0,0,0,3,25-35,0,1,Diploma,7,AQT,ATU,Ebony
C59070,Ebony,5,8,5,5,5,5,7,5,5,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,3,25-35,0,0,Masters,5,ABX,ABX,Ebony
C59071,Ebony,5,9,5,7,7,5,8,5,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,46-55,1,1,Diploma,4,AEC,ALH,Centaur
C59072,Tokugawa,5,5,14,5,5,5,5,8,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,46-55,1,1,Diploma,8,ALM,ALM,Cosmos
C59073,Cosmos,5,6,5,5,17,5,6,5,5,1,0,0,0,0,0,0,1,0,0,0,0,15,0,0,15,3,46-55,1,1,Diploma,7,AJE,ASE,Ebony
C59074,Ebony,5,16,5,5,5,5,11,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,15,15,0,1,36-45,1,1,Degree,7,ACO,ACL,Tokugawa
C59075,Ebony,5,9,5,13,6,5,8,5,13,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,1,25-35,1,0,Masters,7,AZJ,ACL,Ebony
C59076,Odyssey,5,5,7,8,5,5,5,5,8,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,4,55+,1,1,Masters,7,ACL,ANQ,Cosmos
C59077,Tokugawa,5,7,14,5,5,5,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,36-45,0,0,Masters,6,AOV,AOV,Odyssey
C59078,Odyssey,6,7,7,7,5,6,5,6,7,3,0,0,3,0,3,0,0,1,0,0,15,15,15,0,15,4,55+,0,0,Primary,6,APH,APH,Tokugawa
C59079,Cosmos,6,6,7,6,7,6,6,6,6,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,1,55+,1,1,Degree,6,AEI,AEI,Cosmos
C59080,Ebony,6,10,6,6,6,6,9,6,6,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,1,25-35,1,0,Diploma,3,AHO,AMR,Centaur
C59081,Cosmos,7,6,7,7,17,7,6,7,6,0,0,0,0,0,0,6,0,0,0,0,15,0,0,0,0,1,46-55,1,0,Masters,0,AHS,AHS,Centaur
C59082,Centaur,14,6,6,11,8,8,6,6,9,0,0,0,0,1,0,0,0,0,0,0,15,0,0,15,0,3,46-55,0,1,Diploma,6,AHS,AHS,Centaur
C59083,Odyssey,6,6,6,14,6,6,6,6,14,3,1,0,0,0,2,0,0,0,0,0,11,0,9,0,12,4,46-55,1,0,Diploma,7,APH,AJI,Tokugawa
C59084,Ebony,6,7,6,6,6,6,7,6,6,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,25-35,1,0,Degree,6,ATI,ATI,Centaur
C59085,Centaur,9,6,8,6,6,7,6,6,6,1,0,0,0,0,0,7,0,0,0,0,15,15,0,0,15,3,36-45,1,0,Degree,6,APH,ANQ,Centaur
C59086,Centaur,8,7,8,6,6,6,6,7,6,0,0,0,1,0,0,0,0,1,0,0,15,0,12,0,0,3,18-24,1,1,Primary,6,AEC,AEC,Tokugawa
C59087,Cosmos,6,6,6,6,13,6,6,6,6,2,0,0,0,0,1,0,0,0,0,0,0,0,0,15,15,3,36-45,0,0,Masters,8,AOV,AOV,Cosmos
C59088,Cosmos,6,8,6,6,13,6,6,6,6,0,0,1,0,2,0,0,0,0,0,0,0,0,0,15,0,4,25-35,1,0,Primary,6,AET,AET,Tokugawa
C59089,Cosmos,6,7,6,6,8,6,7,6,6,0,4,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,25-35,1,0,Degree,7,AHS,AHS,Centaur
C59090,Tokugawa,6,6,13,9,6,6,6,8,7,0,0,0,0,0,0,0,2,0,0,0,0,15,0,0,0,4,25-35,0,0,Masters,6,AQU,AMF,Ebony
C59091,Odyssey,6,6,6,16,12,6,6,6,15,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,1,55+,1,0,Masters,9,AJV,AWX,Cosmos
C59092,Ebony,6,7,6,6,6,6,7,6,6,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,13,1,36-45,1,0,Primary,7,AWX,AWX,Cosmos
C59093,Cosmos,6,6,6,7,10,6,6,6,7,0,0,1,0,0,0,0,3,0,0,0,0,15,0,0,0,2,18-24,0,0,Masters,7,ACL,ABX,Ebony
C59094,Cosmos,8,6,6,6,14,6,6,6,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,3,55+,1,1,Diploma,9,AET,AET,Odyssey
C59095,Odyssey,6,8,6,12,7,6,8,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,25-35,1,0,Primary,5,AZG,AZG,Odyssey
C59096,Odyssey,6,6,8,12,10,6,6,7,8,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,4,46-55,1,0,Degree,9,ANQ,ANQ,Tokugawa
C59097,Cosmos,6,6,6,6,12,6,6,6,6,1,0,0,0,1,0,0,0,0,1,0,15,0,0,9,7,4,18-24,0,0,Masters,7,AJI,ACD,Odyssey
C59098,Tokugawa,6,6,14,7,6,6,6,7,6,0,1,0,0,0,2,0,0,0,0,0,15,15,15,0,15,2,18-24,1,1,Degree,8,APH,AJI,Tokugawa
C59099,Tokugawa,6,6,9,6,6,6,6,7,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,15,0,1,55+,0,1,Masters,8,AWI,AWI,Centaur
C59100,Tokugawa,6,9,25,6,7,6,8,6,6,4,0,0,0,2,0,0,1,0,0,0,15,15,0,15,15,1,18-24,1,0,Degree,8,AVX,AHR,Odyssey
C59101,Centaur,9,6,6,6,6,7,6,6,6,2,1,0,1,0,1,0,0,0,0,0,15,0,15,0,15,3,36-45,1,0,Diploma,7,AHO,AHO,Cosmos
C59102,Cosmos,6,6,6,6,14,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,18-24,0,1,Masters,0,AER,ABX,Ebony
C59103,Odyssey,7,6,6,16,6,7,6,6,11,0,1,0,0,0,0,0,0,0,0,0,15,15,0,0,0,3,25-35,1,1,Primary,6,ACL,ATU,Centaur
C59104,Cosmos,6,6,6,6,8,6,6,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,10,4,25-35,1,1,Diploma,8,AJI,ACL,Cosmos
C59105,Centaur,18,7,6,24,10,12,7,6,7,1,0,0,0,0,0,0,0,0,0,0,15,15,0,0,15,3,25-35,1,0,Masters,7,ACL,ATI,Cosmos
C59106,Ebony,6,12,6,6,6,6,7,6,6,7,0,0,0,0,2,0,1,0,4,0,0,15,0,15,15,4,55+,1,1,Masters,7,AQT,AQT,Cosmos
C59107,Ebony,8,11,6,6,6,8,7,6,6,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,4,18-24,0,0,Masters,7,ARK,ARK,Centaur
C59108,Centaur,15,6,6,6,6,13,6,6,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,18-24,1,0,Diploma,6,AFX,AFX,Cosmos
C59109,Ebony,8,16,8,6,16,7,7,8,6,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,25-35,0,0,Diploma,5,AHS,ACL,Centaur
C59110,Odyssey,6,8,6,20,6,6,6,6,13,1,0,0,0,0,0,0,8,0,0,0,0,15,15,0,15,3,25-35,1,0,Degree,0,APH,AJV,Tokugawa
C59111,Ebony,6,19,6,6,6,6,11,6,6,0,0,1,0,0,0,0,1,0,0,0,0,15,0,0,0,4,36-45,1,1,Masters,8,AII,AQU,Odyssey
C59112,Centaur,27,6,8,6,6,12,6,6,6,0,0,1,0,0,0,0,3,0,0,0,0,15,0,0,0,4,18-24,0,0,Degree,7,AII,AII,Ebony
C59113,Centaur,9,7,6,8,6,9,7,6,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,55+,1,1,Degree,8,AWX,AJI,Cosmos
C59114,Cosmos,23,12,16,10,23,7,6,10,10,0,2,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,55+,0,1,Masters,5,AUE,AUE,Centaur
C59115,Tokugawa,6,6,22,6,6,6,6,7,6,1,0,0,0,0,1,0,1,1,0,0,0,15,15,0,15,1,25-35,0,0,Masters,7,AOV,ANQ,Cosmos
C59116,Cosmos,6,9,6,6,9,6,8,6,6,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,0,4,46-55,1,1,Diploma,8,AJV,AJV,Tokugawa
C59117,Centaur,27,6,6,8,8,19,6,6,7,0,0,1,0,0,0,0,0,0,0,0,15,15,0,15,0,3,36-45,1,1,Degree,7,ACL,ATF,Odyssey
C59118,Odyssey,9,6,6,15,6,7,6,6,13,0,0,0,0,0,0,0,1,0,1,0,0,15,0,15,0,3,18-24,1,0,Degree,7,AHR,AHR,Ebony
C59119,Tokugawa,6,6,16,6,6,6,6,9,6,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,4,18-24,1,0,Masters,4,ACL,AJB,Centaur
C59120,Odyssey,6,6,7,11,6,6,6,7,9,0,3,0,0,0,0,1,0,0,0,0,15,0,0,0,0,3,18-24,1,0,Masters,0,AHS,AHO,Centaur
C59121,Odyssey,6,7,20,21,9,6,7,14,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,3,18-24,0,0,Degree,9,AMH,AMH,Odyssey
C59122,Centaur,8,6,8,6,6,8,6,7,6,0,0,0,5,0,0,0,0,1,0,0,0,0,15,0,0,3,55+,1,0,Masters,7,AEC,AEC,Tokugawa
C59123,Ebony,6,13,6,6,6,6,9,6,6,0,0,0,0,0,3,0,1,0,1,0,0,15,0,15,15,4,55+,1,0,Degree,5,AQU,AZG,Cosmos
C59124,Tokugawa,6,7,16,6,6,6,7,14,6,0,0,2,0,0,0,0,0,1,1,0,0,9,0,15,0,3,25-35,0,0,Degree,6,AQU,AQU,Odyssey
C59125,Ebony,10,19,6,10,21,6,9,6,8,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,1,25-35,1,0,Degree,9,AMS,AMS,Cosmos
C59126,Ebony,6,10,6,6,6,6,8,6,6,1,0,0,0,0,1,0,4,0,0,0,0,13,0,15,0,3,36-45,0,0,Degree,7,AZG,AZG,Odyssey
C59127,Cosmos,6,6,6,6,16,6,6,6,6,4,0,0,0,3,0,1,2,0,0,1,15,15,0,15,15,3,46-55,1,1,Masters,8,AFX,AZG,Odyssey
C59128,Centaur,10,6,6,6,6,7,6,6,6,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,0,4,25-35,1,0,Primary,6,ARK,ARK,Centaur
C59129,Ebony,6,14,6,6,6,6,11,6,6,2,0,0,0,0,2,0,0,0,0,1,15,0,0,0,9,2,36-45,1,1,Masters,9,AHR,AOV,Cosmos
C59130,Centaur,23,7,6,6,6,20,7,6,6,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,1,46-55,1,1,Degree,7,AEC,AEC,Cosmos
C59131,Ebony,6,17,6,12,6,6,16,6,11,1,0,0,0,1,0,0,0,0,0,0,0,15,0,15,0,3,25-35,1,0,Diploma,7,ATI,AZG,Centaur
C59132,Centaur,11,6,6,6,6,11,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,4,55+,1,1,Degree,8,AYE,ANO,Odyssey
C59133,Odyssey,6,6,6,8,8,6,6,6,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,1,36-45,0,0,Diploma,7,AMR,AHO,Cosmos
C59134,Centaur,23,6,6,6,6,13,6,6,6,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,15,3,18-24,1,0,Diploma,6,APH,AOV,Ebony
C59135,Centaur,11,6,6,8,6,9,6,6,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,3,25-35,1,0,Diploma,8,AET,AET,Odyssey
C59136,Odyssey,6,6,6,14,6,6,6,6,14,0,0,0,0,0,0,0,2,0,0,0,0,15,0,0,0,1,25-35,1,0,Masters,6,ANQ,ACO,Ebony
C59137,Odyssey,6,6,6,16,6,6,6,6,8,0,0,1,2,0,0,0,0,0,0,0,0,15,15,0,0,1,46-55,1,0,Masters,6,AMI,AMI,Tokugawa
C59138,Cosmos,6,6,6,8,10,6,6,6,7,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,2,36-45,1,1,Masters,8,AJI,AJI,Cosmos
C59139,Centaur,10,6,6,9,6,8,6,6,7,3,0,0,0,0,0,0,1,0,0,0,15,0,15,15,15,1,55+,1,0,Degree,6,AOV,AJI,Cosmos
C59140,Cosmos,6,6,6,7,9,6,6,6,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,15,0,4,25-35,1,0,Degree,5,AXR,AXR,Odyssey
C59141,Tokugawa,6,6,26,6,6,6,6,7,6,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,25-35,1,0,Diploma,7,ADE,ADE,Centaur
C59142,Ebony,6,7,6,6,6,6,7,6,6,0,0,0,0,0,0,0,2,0,0,0,0,15,0,0,0,3,18-24,1,1,Primary,7,ABX,ACL,Ebony
C59143,Tokugawa,6,6,23,6,6,6,6,11,6,7,0,0,0,0,0,0,1,0,0,0,0,15,0,0,15,4,55+,0,0,Degree,5,AEC,AJI,Cosmos
C59144,Odyssey,6,6,6,12,6,6,6,6,8,9,0,0,0,0,5,0,0,0,0,0,0,0,0,0,15,1,18-24,1,1,Degree,6,AWX,AWX,Cosmos
C59145,Cosmos,8,6,6,6,8,6,6,6,6,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7,4,25-35,1,0,Degree,6,ASE,ASE,Ebony
C59146,Centaur,24,6,6,6,7,7,6,6,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,1,55+,1,1,Masters,7,ATI,AHR,Odyssey
C59147,Cosmos,6,6,6,6,17,6,6,6,6,0,0,0,0,1,0,0,0,0,0,0,15,0,0,15,0,4,36-45,1,1,Masters,6,AHS,AHJ,Centaur
C59148,Centaur,19,6,6,6,6,10,6,6,6,0,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0,3,46-55,0,0,Primary,8,ARK,AFC,Centaur
C59149,Centaur,21,6,6,6,6,11,6,6,6,0,0,0,0,0,0,0,1,0,0,0,0,15,0,15,0,3,55+,0,1,Degree,8,AJV,AJV,Ebony
C59150,Cosmos,6,6,6,6,8,6,6,6,6,0,0,0,1,0,0,0,0,4,0,0,0,0,15,0,0,3,25-35,0,0,Primary,8,AQU,AXL,Tokugawa
C59151,Ebony,6,9,6,6,6,6,7,6,6,5,0,0,0,0,0,0,0,0,0,0,0,15,0,15,14,4,25-35,0,1,Diploma,6,AHR,AHR,Cosmos
C59152,Cosmos,6,6,6,6,12,6,6,6,6,1,0,0,0,0,1,0,1,0,0,0,0,15,15,15,15,4,55+,1,0,Degree,8,ACB,AXG,Cosmos
C59153,Cosmos,9,15,8,6,12,7,10,6,6,2,0,0,1,0,1,0,0,1,0,0,7,0,0,0,3,1,55+,1,1,Primary,7,AEC,AEC,Cosmos
C59154,Odyssey,9,7,6,23,6,7,6,6,13,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,55+,1,0,Masters,4,AGD,AGD,Centaur
C59155,Ebony,6,15,6,6,6,6,12,6,6,0,0,0,0,0,0,4,0,0,0,0,15,15,0,0,0,4,18-24,1,1,Diploma,7,AHO,AHS,Centaur
C59156,Cosmos,6,6,6,6,8,6,6,6,6,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,1,55+,1,1,Degree,8,AMS,AWX,Cosmos
C59157,Odyssey,6,6,6,17,6,6,6,6,7,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,4,55+,0,0,Masters,7,AHS,AHS,Centaur
C59158,Centaur,8,6,6,6,6,8,6,6,6,0,0,0,1,0,0,0,0,3,0,0,0,0,15,0,0,4,25-35,0,0,Masters,7,AOV,AMI,Tokugawa
C59159,Cosmos,8,6,6,6,16,6,6,6,6,0,0,0,1,0,0,0,0,1,0,0,15,0,15,0,0,2,18-24,0,0,Masters,6,AEC,AEC,Tokugawa
C59160,Odyssey,6,6,6,17,9,6,6,6,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,4,25-35,1,0,Masters,8,ACL,AQT,Odyssey
C59161,Cosmos,7,6,6,6,8,7,6,6,6,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,12,1,46-55,1,0,Masters,8,AJI,AJI,Cosmos
C59162,Ebony,6,18,6,6,6,6,14,6,6,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,12,1,18-24,0,0,Degree,7,ATI,AMS,Centaur
C59163,Odyssey,12,6,6,10,6,11,6,6,10,5,0,1,0,3,0,0,1,0,0,0,0,0,0,15,10,4,36-45,1,0,Masters,8,AGD,AJV,Cosmos
C59164,Odyssey,6,6,6,12,14,6,6,6,12,1,0,0,0,0,0,0,1,0,0,0,0,15,0,15,15,4,18-24,1,0,Degree,7,AVX,AVX,Ebony
C59165,Centaur,12,6,6,8,6,10,6,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,3,25-35,1,0,Diploma,8,ANQ,AJV,Tokugawa
C59166,Centaur,12,6,6,6,9,12,6,6,6,0,0,0,0,0,0,0,0,1,0,0,0,0,15,15,0,1,55+,1,0,Primary,8,ARJ,AEC,Tokugawa
C59167,Centaur,17,6,6,6,6,15,6,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,4,18-24,0,0,Degree,5,AHR,AHR,Cosmos
C59168,Cosmos,6,6,6,6,16,6,6,6,6,0,0,4,0,1,0,0,6,0,0,0,0,14,0,15,0,3,46-55,1,1,Masters,6,AJV,AJV,Ebony
C59169,Cosmos,6,6,6,6,12,6,6,6,6,1,0,1,2,0,0,0,0,1,0,0,0,15,15,0,15,2,55+,1,0,Degree,9,ANQ,APH,Tokugawa
C59170,Centaur,20,7,7,6,7,16,6,7,6,0,0,1,0,0,0,0,2,0,0,0,0,15,0,0,0,4,25-35,0,0,Diploma,7,APH,ANQ,Ebony
C59171,Ebony,6,10,6,6,6,6,8,6,6,0,0,0,0,0,0,0,0,4,0,0,0,0,15,15,15,3,36-45,1,0,Masters,4,AQU,AHO,Tokugawa
C59172,Cosmos,6,6,6,6,17,6,6,6,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,1,55+,0,1,Degree,7,ATG,ATG,Odyssey
C59173,Cosmos,7,6,6,6,27,7,6,6,6,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,15,1,25-35,1,1,Primary,7,AJI,AJI,Cosmos
C59174,Cosmos,7,6,6,9,14,6,6,6,9,0,0,1,0,0,0,0,3,0,0,0,0,15,0,0,0,1,46-55,1,0,Masters,8,AXO,AXO,Ebony
C59175,Ebony,6,11,6,9,7,6,8,6,9,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4,18-24,0,0,Degree,4,AEC,ACL,Ebony
C59176,Cosmos,6,7,6,6,10,6,7,6,6,1,0,0,0,0,0,0,0,0,0,0,15,0,15,15,15,3,36-45,0,0,Primary,7,AUZ,AES,Tokugawa
C59177,Odyssey,6,6,6,14,6,6,6,6,10,1,0,0,0,0,0,12,1,0,0,9,0,0,5,0,0,3,36-45,1,0,Masters,6,AJI,AJI,Cosmos
C59178,Odyssey,6,8,6,13,6,6,6,6,11,0,0,0,1,0,2,0,1,1,0,0,0,0,15,0,15,3,25-35,1,0,Degree,10,AOV,AJI,Cosmos
C59179,Cosmos,6,6,6,8,6,6,6,6,8,0,1,0,0,1,0,0,0,0,1,0,15,15,0,15,0,4,46-55,1,0,Diploma,8,ACD,ACO,Centaur
C59180,Tokugawa,6,6,14,6,8,6,6,11,6,0,0,0,1,0,0,0,0,1,0,0,0,3,13,15,0,3,46-55,1,0,Masters,7,AFP,ANQ,Ebony
C59181,Odyssey,6,6,6,9,6,6,6,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,55+,1,1,Masters,7,ANO,ANO,Odyssey
C59182,Ebony,8,21,8,6,10,8,12,8,6,1,1,0,0,0,1,2,0,0,0,2,7,0,0,15,0,3,18-24,1,0,Diploma,5,APH,AJI,Cosmos
C59183,Centaur,20,12,6,6,6,10,7,6,6,0,0,0,0,0,0,0,0,1,1,0,0,0,11,15,0,1,46-55,1,0,Masters,8,AJV,AJV,Tokugawa
C59184,Odyssey,6,6,6,23,6,6,6,6,18,0,0,0,0,0,0,0,1,0,0,0,0,2,0,15,0,4,18-24,1,0,Masters,6,ADE,ADE,Ebony
C59185,Odyssey,6,6,6,12,6,6,6,6,10,0,1,0,0,3,0,0,0,0,0,0,15,0,0,15,0,2,25-35,0,1,Primary,8,AER,AER,Odyssey
C59186,Odyssey,6,6,6,9,6,6,6,6,9,4,0,0,0,0,1,0,1,0,0,1,15,15,0,15,5,3,46-55,1,0,Masters,7,AFX,AFX,Cosmos
C59187,Ebony,7,11,6,6,8,7,8,6,6,0,2,0,2,0,0,0,1,1,0,0,15,15,15,0,0,2,46-55,0,1,Masters,8,AEC,AEC,Tokugawa
C59188,Cosmos,6,6,6,6,11,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,4,18-24,0,1,Masters,0,AHS,AHS,Centaur
C59189,Tokugawa,7,6,14,6,6,7,6,9,6,0,0,0,0,0,0,7,1,0,0,1,1,0,0,6,0,3,18-24,1,1,Degree,8,AWK,AWK,Ebony
C59190,Tokugawa,6,6,7,6,7,6,6,7,6,2,0,0,0,1,0,0,0,0,0,1,0,0,0,15,14,1,25-35,1,0,Degree,7,AJI,AMS,Cosmos
C59191,Odyssey,6,7,6,17,7,6,7,6,13,0,0,2,0,0,0,0,1,0,0,0,0,15,0,0,0,4,55+,1,0,Masters,7,ASE,ASE,Ebony
C59192,Ebony,6,17,6,6,6,6,12,6,6,0,0,0,0,0,0,0,5,0,0,0,0,15,0,0,0,3,36-45,0,1,Masters,7,ARK,ARK,Ebony
C59193,Centaur,19,7,22,6,6,7,7,12,6,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,3,25-35,0,0,Masters,9,ARJ,ACL,Tokugawa
C59194,Ebony,6,15,6,6,6,6,9,6,6,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,4,25-35,1,1,Masters,6,ABX,ABX,Ebony
C59195,Cosmos,7,6,6,6,23,6,6,6,6,0,1,0,0,0,0,1,0,0,0,0,9,0,0,0,0,4,25-35,0,0,Degree,9,ARK,ACO,Centaur
C59196,Tokugawa,6,6,7,6,6,6,6,7,6,0,0,0,0,2,0,0,0,0,0,0,15,0,15,15,0,3,25-35,0,0,Diploma,7,ACD,AOV,Odyssey
C59197,Centaur,10,8,6,6,7,8,7,6,6,0,2,0,1,0,0,0,1,0,1,0,15,15,15,15,0,3,25-35,1,0,Degree,8,ACD,ACD,Cosmos
C59198,Ebony,6,8,6,6,6,6,7,6,6,0,0,0,2,0,0,0,0,7,0,0,0,0,15,0,0,3,55+,1,0,Degree,7,AEC,AJV,Tokugawa
C59199,Centaur,7,15,9,6,10,7,9,7,6,0,3,0,0,0,0,1,0,0,0,0,15,0,0,0,0,1,18-24,0,0,Diploma,9,ACL,AHS,Centaur
C59200,Tokugawa,6,6,16,6,6,6,6,13,6,0,0,0,0,0,0,0,1,0,0,0,15,15,0,0,0,1,55+,1,1,Masters,6,ACL,APH,Centaur
C59201,Odyssey,6,6,6,11,6,6,6,6,10,0,0,1,1,0,0,1,8,0,0,0,15,14,6,15,0,1,55+,1,0,Degree,8,AJI,ATU,Ebony
C59202,Odyssey,6,7,12,18,6,6,6,8,11,0,2,0,0,1,0,2,0,0,0,0,15,0,0,15,15,1,55+,1,1,Masters,7,ATI,ARK,Centaur
C59203,Cosmos,6,12,7,6,12,6,10,7,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,3,18-24,1,0,Primary,6,ADE,ABX,Odyssey
C59204,Ebony,6,15,6,6,8,6,8,6,6,0,0,0,0,0,0,0,3,0,0,0,0,15,0,15,0,3,25-35,1,1,Masters,8,AOV,ABX,Ebony
C59205,Centaur,17,7,8,6,6,10,7,6,6,0,0,0,2,0,0,0,0,2,0,0,0,0,15,0,0,4,25-35,1,0,Masters,6,AEC,AEC,Tokugawa
C59206,Centaur,13,6,6,6,6,12,6,6,6,1,0,0,2,0,0,0,0,1,0,0,0,0,15,0,15,3,18-24,1,0,Diploma,7,ANQ,AJI,Tokugawa
C59207,Cosmos,23,6,6,6,16,9,6,6,6,0,0,0,0,4,0,0,0,0,1,0,0,15,0,15,0,4,46-55,0,0,Degree,7,AII,AII,Odyssey
C59208,Ebony,6,10,6,6,6,6,10,6,6,0,0,0,0,0,0,0,1,0,0,0,0,15,15,0,0,4,25-35,1,0,Diploma,8,AVG,AEC,Odyssey
C59209,Centaur,14,8,6,6,6,14,6,6,6,0,0,0,1,0,0,0,1,3,0,0,0,15,15,0,0,4,46-55,1,0,Masters,8,AJV,AJV,Odyssey
C59210,Cosmos,6,6,6,7,10,6,6,6,7,0,0,0,0,1,0,1,0,0,0,0,15,0,0,15,0,3,25-35,0,0,Degree,6,ATE,ATE,Centaur
